#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution" threads="6" useThreads="true">
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.Adineta167_1,2" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood">
#            <data filter="1::3,2::3" id="Adineta167_1,2" spec="beast.base.evolution.alignment.FilteredAlignment">
#            </data>
#            <tree id="Tree.t:Adineta167_1,2" spec="beast.base.evolution.tree.Tree">
#                <taxonset alignment="@Adineta167_1,2" id="TaxonSet.Adineta167_1,2" spec="beast.base.evolution.alignment.TaxonSet"/>
#            </tree>
#            <siteModel gammaCategoryCount="4" id="BEASTModelTest.s:Adineta167_1,2" spec="bmodeltest.evolution.sitemodel.BEASTModelTestSiteModel">
#                <hasGammaRates id="hasGammaRates.s:Adineta167_1,2" spec="beast.base.inference.parameter.IntegerParameter">1</hasGammaRates>
#                <hasInvariantSites id="hasInvariableSites.s:Adineta167_1,2" spec="beast.base.inference.parameter.IntegerParameter">1</hasInvariantSites>
#                <parameter id="BMT_mutationRate.s:Adineta167_1,2" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="BMT_gammaShape.s:Adineta167_1,2" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="BMT_ProportionInvariable.s:Adineta167_1,2" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#                <substModel id="RevJump.s:Adineta167_1,2" spec="bmodeltest.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                    <modelIndicator id="BMT_ModelIndicator.s:Adineta167_1,2" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="5">5</modelIndicator>
#                    <parameter dimension="6" id="BMT_Rates.s:Adineta167_1,2" lower="0.01" name="rates" spec="beast.base.inference.parameter.RealParameter" upper="100.0">1.0</parameter>
#                    <frequencies data="@Adineta167_1,2" id="BMTfreqs.s:Adineta167_1,2" spec="bmodeltest.evolution.substitutionmodel.ModelFrequencies">
#                        <hasEqualFreqs id="hasEqualFreqs.s:Adineta167_1,2" spec="beast.base.inference.parameter.BooleanParameter">false</hasEqualFreqs>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Adineta167_1,2" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Adineta167_1,2" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution id="treeLikelihood.Adineta167_3" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Adineta167_1,2">
#            <data data="@Adineta167" filter="3::3" id="Adineta167_3" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="BEASTModelTest.s:Adineta167_3" spec="bmodeltest.evolution.sitemodel.BEASTModelTestSiteModel">
#                <hasGammaRates id="hasGammaRates.s:Adineta167_3" spec="beast.base.inference.parameter.IntegerParameter">1</hasGammaRates>
#                <hasInvariantSites id="hasInvariableSites.s:Adineta167_3" spec="beast.base.inference.parameter.IntegerParameter">1</hasInvariantSites>
#                <parameter id="BMT_mutationRate.s:Adineta167_3" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="BMT_gammaShape.s:Adineta167_3" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="BMT_ProportionInvariable.s:Adineta167_3" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#                <substModel id="RevJump.s:Adineta167_3" spec="bmodeltest.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                    <modelIndicator id="BMT_ModelIndicator.s:Adineta167_3" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="5">5</modelIndicator>
#                    <parameter dimension="6" id="BMT_Rates.s:Adineta167_3" lower="0.01" name="rates" spec="beast.base.inference.parameter.RealParameter" upper="100.0">1.0</parameter>
#                    <frequencies data="@Adineta167_3" id="BMTfreqs.s:Adineta167_3" spec="bmodeltest.evolution.substitutionmodel.ModelFrequencies">
#                        <hasEqualFreqs id="hasEqualFreqs.s:Adineta167_3" spec="beast.base.inference.parameter.BooleanParameter">false</hasEqualFreqs>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Adineta167_3" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter id="clockRate.c:Adineta167_3" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:Adineta167_1,2" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model" tree="@Tree.t:Adineta167_1,2">
#            <parameter id="BDDeathRate.t:Adineta167_1,2" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:Adineta167_1,2" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#        </distribution>
#        <prior id="BirthRatePrior.t:Adineta167_1,2" name="distribution" x="@BDBirthRate.t:Adineta167_1,2">
#            <Uniform id="Uniform.9" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:Adineta167_1,2" name="distribution" x="@BDDeathRate.t:Adineta167_1,2">
#            <Uniform id="Uniform.10" name="distr"/>
#        </prior>
#        <distribution count="@hasInvariableSites.s:Adineta167_1,2" id="BMT_PropInvariablePrior.s:Adineta167_1,2" spec="bmodeltest.math.distributions.BMTPrior" x="@BMT_ProportionInvariable.s:Adineta167_1,2">
#            <Beta id="Beta.0" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="4.0"/>
#            </Beta>
#        </distribution>
#        <distribution count="@hasInvariableSites.s:Adineta167_3" id="BMT_PropInvariablePrior.s:Adineta167_3" spec="bmodeltest.math.distributions.BMTPrior" x="@BMT_ProportionInvariable.s:Adineta167_3">
#            <Beta id="Beta.1" name="distr">
#                <alpha id="Function$Constant.3" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <beta id="Function$Constant.4" spec="beast.base.core.Function$Constant" value="4.0"/>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:Adineta167_1,2" modelIndicator="@BMT_ModelIndicator.s:Adineta167_1,2" spec="bmodeltest.math.distributions.NucleotideRevJumpSubstModelRatePrior" substModel="@RevJump.s:Adineta167_1,2" x="@BMT_Rates.s:Adineta167_1,2">
#            <Exponential id="BMT_RatesPrior.s:Adineta167_1,2x" name="distr"/>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:Adineta167_3" modelIndicator="@BMT_ModelIndicator.s:Adineta167_3" spec="bmodeltest.math.distributions.NucleotideRevJumpSubstModelRatePrior" substModel="@RevJump.s:Adineta167_3" x="@BMT_Rates.s:Adineta167_3">
#            <Exponential id="BMT_RatesPrior.s:Adineta167_3x" name="distr"/>
#        </distribution>
#        <distribution count="@hasGammaRates.s:Adineta167_1,2" id="BMT_GammaShapePrior.s:Adineta167_1,2" spec="bmodeltest.math.distributions.BMTPrior" x="@BMT_gammaShape.s:Adineta167_1,2">
#            <Exponential id="Exponential.3" name="distr">
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="mean" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <distribution count="@hasGammaRates.s:Adineta167_3" id="BMT_GammaShapePrior.s:Adineta167_3" spec="bmodeltest.math.distributions.BMTPrior" x="@BMT_gammaShape.s:Adineta167_3">
#            <Exponential id="Exponential.4" name="distr">
#                <parameter estimate="false" id="RealParameter.4" lower="0.0" name="mean" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="ClockPrior.c:Adineta167_3" name="distribution" x="@clockRate.c:Adineta167_3">
#            <Uniform id="Uniform.6" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1,2	treeLikelihood.3	Tree.height	Tree.treeLength	clockRate	rateAC.1,2	rateAG.1,2	rateAT.1,2	rateCG.1,2	rateCT.1,2	rateGT.1,2	substmodel.1,2	rateAC.3	rateAG.3	rateAT.3	rateCG.3	rateCT.3	rateGT.3	substmodel.3	BMT_ModelIndicator.1,2	BMT_ModelIndicator.3	BMT_gammaShape.1,2	BMT_gammaShape.3	BMT_ProportionInvariable.1,2	BMT_ProportionInvariable.3	hasGammaRates.1,2	hasGammaRates.3	hasInvariableSites.1,2	hasInvariableSites.3	ActivePropInvariable.1,2	ActivePropInvariable.3	ActiveGammaShape.1,2	ActiveGammaShape.3	hasEqualFreqs.1,2	hasEqualFreqs.3	BMT_mutationRate.1,2	BMT_mutationRate.3	BirthDeath	BDBirthRate	BDDeathRate
0	-47324.603575748275	-47403.24717699672	78.64360124844816	-8488.977933435377	-38914.26924356134	1.1814674754114367	9.858130138239732	1.0	1.0	1.0	1.0	1.0	1.0	1.0	121321	1.0	1.0	1.0	1.0	1.0	1.0	121321	5	5	1.0	1.0	0.1	0.1	1	1	1	1	0.1	0.1	1.0	1.0	0	0	1.0	1.0	92.33509506817524	1.0	0.5
5000	-24539.289487897877	-24785.48100235705	246.1915144591723	-4751.7428132896575	-20033.738189067393	0.2825292552118222	9.467824086792222	28.368188717851325	0.854536659288146	1.668956783146981	0.4246200391683114	0.4246200391683114	2.413510522075974	0.2137559571522768	123345	1.1790433702225394	1.706412344016508	0.011636503083959296	2.273199842199792	0.8180714373932422	0.011636503083959296	123453	22	28	0.48047564071149645	0.5536048024674036	0.7231171069539925	0.13620771028962914	1	1	1	1	0.7231171069539925	0.13620771028962914	0.48047564071149645	0.5536048024674036	0	0	0.45690351702738113	2.086192965945238	267.5159624033228	0.7076422700637113	0.9662987823346267
10000	-22617.093094530297	-22868.847313288534	251.75421875823542	-4303.000070904583	-18565.847242383952	0.18667382892265938	9.122947569650199	28.368188717851325	0.34034954187200406	2.335570254473368	0.34034954187200406	0.4724145035553236	2.335570254473368	0.175745903753932	121324	1.0023326158918753	1.489642823231363	0.011636503083959296	1.995108731477481	1.489642823231363	0.011636503083959296	123423	7	24	0.6331139282633612	0.5717653347159404	0.6861542217707736	0.04287537438299534	1	1	1	1	0.6861542217707736	0.04287537438299534	0.6331139282633612	0.5717653347159404	0	0	0.45690351702738113	2.086192965945238	268.3539658199991	0.6331980566640245	0.9662987823346267
15000	-20722.59280715258	-21055.244058915883	332.65125176330275	-4001.7541448959714	-17053.489914019912	0.13741997434295805	6.030791065013192	55.12736327589868	0.37440282934942376	2.3653149549827197	0.37440282934942376	0.37440282934942376	2.3653149549827197	0.1461616019862899	121123	0.20349373281135932	2.1146011348768723	0.028246643936920085	1.5108107095610557	2.1146011348768723	0.028246643936920085	123423	2	24	0.6302707445996604	0.5714600633970133	0.62292600480297	0.02898972320083769	1	1	1	1	0.62292600480297	0.02898972320083769	0.6302707445996604	0.5714600633970133	0	0	0.7171382094540747	1.565723581091851	347.18577484117554	1.828766029348573	0.956096231947044
20000	-17601.018060052236	-18062.165116156877	461.14705610464256	-3700.736735518702	-14361.428380638174	0.06649971715282661	3.255226381903498	110.20126500482309	0.38672725027669724	2.3479294528470445	0.38672725027669724	0.38672725027669724	2.3479294528470445	0.14395934347582032	121123	0.3526270317213698	2.5775617459803737	0.06981122229825631	0.3526270317213698	2.5775617459803737	0.06981122229825631	123123	2	12	0.5071888230187701	0.590299467267803	0.6304533435480709	0.015359942500364505	1	1	1	1	0.6304533435480709	0.015359942500364505	0.5071888230187701	0.590299467267803	0	0	0.9556361070570277	1.088727785885945	474.4580188633466	5.353121020007983	0.956096231947044
25000	-15892.029130253766	-16418.58103477396	526.5519045201944	-3426.5805810749625	-12992.000453698998	0.05988951597899169	2.428560468613456	155.25337589202115	0.43486680206157846	2.037373261736956	0.43486680206157846	0.43486680206157846	2.4876566314366086	0.17036970064170068	121134	0.44854503433144893	2.584266004388382	0.04407730074387294	0.243300512295274	2.584266004388382	0.09554514385263968	123425	4	26	0.5586622408815023	0.6122600428332576	0.6342720457136716	0.028736286535825627	1	1	1	1	0.6342720457136716	0.028736286535825627	0.5586622408815023	0.6122600428332576	0	0	1.0480317024000665	0.9039365951998678	542.4283943019235	8.672576712666979	0.96059076818344
30000	-14702.676838405641	-15284.214675542986	581.5378371373449	-3258.7342463801156	-12025.48042916287	0.06438500191877329	1.9931032177218067	200.24030851340956	0.4203409243368223	1.7058078927144855	0.4203409243368223	0.4203409243368223	2.8348354991188294	0.1983338351562172	121134	0.44854503433144893	2.6503787719307486	0.04407730074387294	0.10331006053159011	2.6503787719307486	0.10331006053159011	123424	4	25	0.2985928757628278	0.6484478427232333	0.5683093462968128	0.0655420300353905	1	1	1	1	0.5683093462968128	0.0655420300353905	0.2985928757628278	0.6484478427232333	0	0	1.1169203377296355	0.7661593245407298	596.6053742702517	12.079551684836606	0.96059076818344
35000	-13692.880378792046	-14315.610771958329	622.7303931662826	-3076.620161192228	-11238.9906107661	0.054341424501355574	1.7171468283254847	103.30087882653875	0.4876498368234305	1.591121589094803	0.4876498368234305	0.4876498368234305	2.7278489372054366	0.21807996322946788	121134	0.2138170485237139	2.740049562850612	0.04613338862567394	0.04613338862567394	2.740049562850612	0.2138170485237139	123321	4	17	0.4638134073110498	0.8061938836389809	0.6192177618878154	0.03255610910990825	1	1	1	1	0.6192177618878154	0.03255610910990825	0.4638134073110498	0.8061938836389809	0	0	1.1129053343294295	0.7741893313411418	638.0911068942921	18.581517703162962	0.96059076818344
40000	-12733.197821380287	-13412.918271707153	679.7204503268655	-2911.6077558763795	-10501.310515830774	0.04170580412107991	1.3076727270484003	116.76380902814523	0.36723595759419225	1.6575761427842655	0.44968220288651173	0.36723595759419225	3.010548400201243	0.14772133893959388	123145	0.18454109063566104	2.553991011284978	0.05906578525490821	0.05906578525490821	2.9587952369338826	0.18454109063566104	123341	16	20	0.6696506721907981	1.0649085457593461	0.658313500905346	0.02077441909438209	1	1	1	1	0.658313500905346	0.02077441909438209	0.6696506721907981	1.0649085457593461	0	0	1.2041574351249467	0.5916851297501078	698.3664097726115	29.306186409800606	0.9664715877454203
45000	-11783.017755176958	-12503.31181648457	720.2940613076113	-2805.8627452905994	-9697.44907119397	0.03979657397198992	1.1539850465501633	75.90410720413807	0.23362619616990582	1.5039443809185906	0.44348437882095715	0.44348437882095715	3.1285801919023877	0.24688047336720043	123345	0.19378276911479503	1.7760934307981426	0.05906578525490821	0.05906578525490821	3.7182094604624507	0.19378276911479503	123341	22	20	0.6111756902605796	1.1100911486188363	0.6823105580728762	0.02504508935856263	1	1	1	1	0.6823105580728762	0.02504508935856263	0.6111756902605796	1.1100911486188363	0	0	1.1284092104204313	0.7431815791591385	739.0559221629244	32.68254013226974	0.9664715877454203
50000	-11634.55541000813	-12272.99033100067	638.4349209925404	-2763.3959890791907	-9509.59434192148	0.06209297910350011	1.917630007414519	30.801457128203108	0.49035119519990755	1.3098694341228445	0.49035119519990755	0.49035119519990755	3.009235556491341	0.20984142378609028	121134	0.18663417307541097	2.058282279219943	0.05906578525490821	0.05906578525490821	3.4503178041194187	0.18663417307541097	123341	4	20	0.5359397421764955	1.0682574024486213	0.6025733606408722	0.028143446900711282	1	1	1	1	0.6025733606408722	0.028143446900711282	0.5359397421764955	1.0682574024486213	0	0	0.8888565369216543	1.2222869261566924	656.0911548188311	22.31546317121431	0.9664715877454203
55000	-11073.10738635936	-11780.333525479633	707.226139120274	-2657.687088628639	-9122.646436850995	0.05126566910662148	1.3951685538385739	38.83540444326276	0.2443464086883979	1.4452959268349033	0.5449726450177453	0.5449726450177453	2.9782262035331817	0.24218617090802483	123345	0.19841386179510892	1.9945037791305387	0.05906578525490821	0.05906578525490821	3.490536926769427	0.19841386179510892	123341	22	20	0.616488386846754	1.089529140932884	0.6034442928786282	0.02981384930186839	1	1	1	1	0.6034442928786282	0.02981384930186839	0.616488386846754	1.089529140932884	0	0	0.98713819988879	1.025723600222421	725.3713876977453	34.74263950097258	0.9664715877454203
60000	-10787.719291902347	-11550.72964373079	763.0103518284437	-2605.5832435667835	-8945.146400164007	0.035589918931813624	0.9850499171410732	62.8183457548263	0.5234141702451695	1.5294125660079811	0.4319646804262997	0.5234141702451695	2.755462509821535	0.23633190325384423	123145	0.2307282319784698	1.886116094648745	0.05144717320038144	0.4812936981433058	3.1196865700506287	0.2307282319784698	123451	16	27	0.6569682517818022	1.0909661179939814	0.602837324322579	0.02549502336054937	1	1	1	0	0.602837324322579	0.0	0.6569682517818022	1.0909661179939814	0	0	1.0361519842583315	0.9276960314833373	782.9389211733562	49.3018194831203	0.9664715877454203
65000	-10692.812807399614	-11423.136744891923	730.3239374923089	-2583.8031241410117	-8839.333620750911	0.04461519037685176	1.1879041010054732	45.11899716433776	0.48589155713600746	1.2763145671688054	0.48589155713600746	0.48589155713600746	3.121540492255807	0.14447026916736366	121134	0.2307282319784698	1.7188410619115608	0.05144717320038144	0.6485687308804899	3.1196865700506287	0.2307282319784698	123451	4	27	0.8816151972997509	1.2069101358974355	0.7140811233842093	0.02549502336054937	1	1	1	0	0.7140811233842093	0.0	0.8816151972997509	1.2069101358974355	0	0	1.03500355658501	0.9299928868299812	751.1435089024009	37.19078189431027	0.9664715877454203
70000	-10680.620507002786	-11432.411963858078	751.7914568552923	-2588.69104905074	-8843.720914807338	0.040332993597897326	1.0935393295290525	56.84372787113853	0.550544083046872	1.3811758356174373	0.37965624224083067	0.550544083046872	2.8894664220412554	0.24861333400673113	123145	0.20036456257213903	1.6839690459229695	0.05144717320038144	0.3108224027999345	3.5530322529324367	0.20036456257213903	123451	16	27	0.45225476044380997	1.0781998485729876	0.6044287612957763	0.02549502336054937	1	1	1	0	0.6044287612957763	0.0	0.45225476044380997	1.0781998485729876	0	0	1.0726671232962797	0.8546657534074414	771.3525942253938	46.15495781634817	0.9664715877454203
